a,b,c,d,e,f,g,h,i
0.2289,0.25391,1.8457,-2.1052,-243.74,295.03,-58.649,306.94,80.83
0.2296,-0.43945,2.1533,-1.7273,-291.6,275.23,9.4434,306.95,81.045
0.2303,-1.1377,2.4756,-1.3642,-311.34,239.59,69.086,306.96,81.26
0.231,-1.543,2.5977,-1.0845,-311.83,181.18,127.24,306.96,81.475
0.2317,-1.7969,2.4902,-0.72136,-309.37,109.4,191.35,306.96,81.69
0.2324,-2.0654,2.168,-0.1325,-298.51,38.117,252.49,306.97,81.905
0.2331,-2.3828,1.7578,0.56924,-272.85,-28.216,294.73,306.98,82.12
0.2338,-2.6221,1.3867,1.1875,-227.46,-87.123,308.15,306.98,82.335
0.2345,-2.6367,1.0889,1.5163,-166.77,-147.02,306.17,306.99,82.55
0.2352,-2.4561,0.66406,1.7666,-96.215,-211.87,302.19,306.99,82.764
0.2359,-2.0605,0.024414,2.0267,-24.67,-268.8,288.27,307,82.979
0.2366,-1.6309,-0.71289,2.3358,39.966,-304.93,259.94,307.01,83.194
0.2373,-1.25,-1.3037,2.537,95.721,-313.35,210.24,307.01,83.409
0.238,-0.9082,-1.5967,2.4978,156.9,-309.39,145.63,307.01,83.624
0.2387,-0.41992,-1.8164,2.2377,222.53,-302.46,74.553,307.01,83.839
0.2394,0.24902,-2.085,1.8647,275.82,-286.12,4.9702,307.01,84.054
0.2401,0.95703,-2.4219,1.4918,304.43,-255.93,-57.157,307.01,84.269
0.2408,1.4648,-2.6221,1.1925,308.38,-202.96,-113.32,306.99,84.484
0.2415,1.7236,-2.5732,0.8833,306.41,-133.66,-175.95,306.98,84.699
0.2422,1.9727,-2.2998,0.36804,298.51,-62.372,-240.56,306.98,84.914
0.2429,2.2803,-1.9189,-0.29934,276.8,5.9402,-289.76,306.98,85.128
0.2436,2.5879,-1.5723,-0.95691,238.81,67.323,-310.14,306.99,85.343
0.2443,2.666,-1.25,-1.3691,182.56,125.73,-310.64,307,85.558
0.245,2.5488,-0.89355,-1.6194,113.48,188.11,-308.15,307.01,85.773
0.2457,2.2266,-0.3125,-1.8893,39.473,249.98,-298.21,307.01,85.988
0.2464,1.8164,0.40039,-2.1984,-26.644,294.04,-272.86,307.02,86.203
0.2471,1.4355,1.0693,-2.4929,-83.879,309.39,-230.12,307.03,86.418
0.2478,1.0889,1.46,-2.5223,-142.59,305.92,-169.98,307.05,86.632
0.2485,0.66406,1.6846,-2.3358,-207.72,300.97,-99.404,307.06,86.847
0.2492,0.014648,1.958,-1.9874,-265.45,289.09,-27.833,307.05,87.062
0.2499,-0.69336,2.2852,-1.6096,-303.94,262.36,35.786,307.05,87.277
0.2506,-1.3086,2.5781,-1.2955,-314.3,215.83,92.446,307.05,87.492
0.2513,-1.6162,2.583,-0.99126,-309.86,152.47,153.58,307.04,87.707
0.252,-1.8457,2.3682,-0.55452,-305.91,80.193,219.19,307.04,87.922
0.2527,-2.1436,1.9922,0.11287,-290.62,8.9104,272.86,307.03,88.137
0.2534,-2.4512,1.6162,0.78516,-256.08,-54.452,304.18,307.02,88.352
0.2541,-2.627,1.3037,1.2808,-202.3,-111.38,308.65,307.02,88.567
0.2548,-2.5391,0.97168,1.5409,-138.15,-174.25,304.67,307.01,88.781
0.2555,-2.2852,0.47363,1.7862,-66.61,-237.61,297.72,307,88.996
0.2562,-1.8701,-0.22949,2.0954,4.4407,-287.11,279.33,306.99,89.211
0.2569,-1.4941,-0.91797,2.4094,63.65,-311.86,241.55,306.98,89.426
0.2576,-1.1572,-1.4062,2.5518,119.9,-312.85,183.4,306.97,89.641
0.2583,-0.7666,-1.6504,2.4193,185.52,-305.92,116.3,306.95,89.856
0.259,-0.18066,-1.9189,2.115,247.69,-296.02,44.732,306.93,90.071
0.2597,0.56152,-2.251,1.7224,290.12,-277.21,-23.857,306.91,90.286
0.2604,1.2207,-2.5635,1.3789,307.89,-236.12,-81.015,306.89,90.5
0.2611,1.6406,-2.6807,1.0747,308.87,-173.75,-137.18,306.87,90.715
0.2618,1.8701,-2.5049,0.6772,303.94,-104.45,-204.28,306.85,90.93
0.2625,2.1533,-2.1582,0.049072,289.63,-35.146,-264.91,306.83,91.145
0.2632,2.4658,-1.748,-0.64775,264.47,33.166,-301.2,306.81,91.36
0.2639,2.6904,-1.4258,-1.2072,217.59,92.569,-310.14,306.8,91.574
0.2646,2.6709,-1.0889,-1.536,153.94,149.99,-311.14,306.79,91.789
0.2653,2.4219,-0.625,-1.7617,81.906,214.34,-306.17,306.78,92.004
0.266,2.0215,0.039062,-2.0414,11.842,272.26,-288.27,306.78,92.219
0.2667,1.5918,0.75684,-2.3309,-50.821,304.44,-257.46,306.79,92.434
0.2674,1.2354,1.2939,-2.5076,-108.55,307.9,-208.25,306.8,92.649
0.2681,0.86426,1.582,-2.4291,-169.73,303.94,-141.15,306.81,92.863
0.2688,0.38086,1.7871,-2.1641,-233.38,298.5,-68.092,306.82,93.078
0.2695,-0.32715,2.0947,-1.7911,-285.68,279.69,0,306.83,93.293
0.2702,-1.0205,2.4072,-1.4035,-311.83,245.03,59.643,306.85,93.508
0.2709,-1.5039,2.5879,-1.1188,-312.33,191.08,117.3,306.87,93.723
0.2716,-1.748,2.4951,-0.77043,-308.87,122.76,181.41,306.88,93.938
0.2723,-1.9971,2.2168,-0.25027,-301.47,49.502,244.04,306.9,94.152
0.273,-2.334,1.8115,0.46619,-277.79,-19.801,289.27,306.91,94.367
0.2737,-2.583,1.4355,1.0992,-235.36,-78.708,307.16,306.92,94.582
0.2744,-2.6514,1.1328,1.4771,-177.63,-136.63,307.16,306.93,94.797
0.2751,-2.4561,0.72266,1.7175,-108.06,-200.98,303.68,306.95,95.011
0.2758,-2.1045,0.12207,1.9678,-35.525,-261.37,291.25,306.96,95.226
0.2765,-1.665,-0.62988,2.2917,29.604,-301.47,265.41,306.96,95.441
0.2772,-1.2891,-1.2354,2.5174,87.333,-313.35,219.19,306.96,95.656
0.2779,-0.94727,-1.5723,2.5125,147.04,-308.89,157.06,306.96,95.871
0.2786,-0.4834,-1.7773,2.2622,212.17,-303.94,86.482,306.97,96.086
0.2793,0.15137,-2.0361,1.9089,267.92,-290.58,14.414,306.97,96.301
0.28,0.90332,-2.3779,1.5114,302.46,-261.87,-47.714,306.97,96.515
0.2807,1.4258,-2.5879,1.2023,310.35,-211.87,-103.38,306.97,96.73
0.2814,1.7041,-2.5781,0.90784,305.91,-146.03,-166.5,306.97,96.945
0.2821,1.9189,-2.3291,0.44656,299.5,-75.243,-232.11,306.97,97.16
0.2828,2.2217,-1.9678,-0.19629,282.23,-3.9602,-282.81,306.97,97.375
0.2835,2.5342,-1.5869,-0.8833,246.7,58.907,-308.15,306.97,97.59
0.2842,2.6562,-1.2842,-1.3151,190.95,114.84,-311.63,306.97,97.805
0.2849,2.5732,-0.95703,-1.5801,124.34,177.71,-309.64,306.97,98.02
0.2856,2.2656,-0.41992,-1.8255,51.808,242.56,-299.7,306.98,98.235
0.2863,1.8652,0.29297,-2.1445,-17.269,289.09,-277.84,306.99,98.449
0.287,1.46,0.99609,-2.4389,-75.491,308.4,-239.07,307,98.664
0.2877,1.1279,1.416,-2.5174,-133.22,306.42,-180.42,307,98.879
0.2884,0.70801,1.6504,-2.3506,-197.36,302.46,-110.34,307,99.094
0.2891,0.11719,1.8896,-2.0169,-257.56,292.06,-38.271,307.01,99.309
0.2898,-0.62012,2.2412,-1.639,-299.5,267.81,27.336,307.02,99.524
0.2905,-1.2549,2.5342,-1.3004,-313.81,224.24,82.506,307.02,99.739
0.2912,-1.5967,2.6025,-1.0305,-311.34,162.86,143.64,307.02,99.954
0.2919,-1.8213,2.4072,-0.6134,-306.41,93.064,209.74,307.02,100.17
0.2926,-2.085,2.0459,0,-293.58,19.801,266.4,307.01,100.38
0.2933,-2.4219,1.6504,0.71646,-263.97,-46.532,299.21,307,100.6
0.294,-2.6074,1.3281,1.2366,-211.67,-101.97,308.65,306.99,100.81
0.2947,-2.5781,1.0352,1.5163,-148.02,-162.37,307.16,306.99,101.03
0.2954,-2.3193,0.56152,1.7421,-78.452,-229.19,298.71,306.99,101.24
0.2961,-1.9336,-0.097656,2.0218,-7.4011,-282.16,281.31,306.99,101.46
0.2968,-1.5332,-0.83496,2.3653,56.249,-308.4,249.5,306.98,101.67
0.2975,-1.1914,-1.3525,2.5272,111.51,-311.86,194.83,306.97,101.89
0.2982,-0.84473,-1.6113,2.4487,172.2,-308.89,126.24,306.96,102.1
0.2989,-0.2832,-1.8408,2.1396,237.82,-299.98,55.666,306.96,102.32
0.2996,0.41992,-2.1631,1.7715,287.66,-279.19,-11.929,306.95,102.53
0.3003,1.1523,-2.5244,1.4133,307.89,-243.55,-72.068,306.94,102.75
0.301,1.5869,-2.666,1.1139,307.39,-186.13,-130.22,306.92,102.96
0.3017,1.8359,-2.5488,0.75081,304.93,-115.34,-193.84,306.9,103.18
0.3024,2.0947,-2.2119,0.16685,295.06,-43.562,-254.97,306.89,103.39
0.3031,2.4023,-1.8164,-0.52998,268.41,23.266,-298.21,306.87,103.61
0.3038,2.6758,-1.4551,-1.1581,224.01,82.173,-311.63,306.86,103.82
0.3045,2.6758,-1.123,-1.5114,164.8,141.58,-310.64,306.86,104.04
0.3052,2.4854,-0.70801,-1.7421,93.748,205.93,-306.66,306.85,104.25
0.3059,2.0898,-0.083008,-1.9825,21.71,263.85,-292.75,306.85,104.47
0.3066,1.6602,0.63477,-2.2819,-42.433,300.97,-263.42,306.85,104.68
0.3073,1.2744,1.25,-2.5027,-98.682,308.89,-215.71,306.85,104.9
0.308,0.93262,1.5576,-2.4683,-160.36,304.93,-151.59,306.86,105.11
0.3087,0.46875,1.7627,-2.223,-224.5,299.98,-79.523,306.86,105.33
0.3094,-0.20996,2.0312,-1.8451,-278.28,283.15,-9.4434,306.87,105.54
0.3101,-0.9082,2.3535,-1.4673,-309.86,251.47,50.696,306.88,105.75
0.3108,-1.4648,2.583,-1.1434,-313.81,199.99,107.85,306.89,105.97
0.3115,-1.7236,2.5342,-0.83914,-308.87,133.66,172.47,306.91,106.18
0.3122,-1.9629,2.2607,-0.33369,-303.94,60.392,235.59,306.92,106.4
0.3129,-2.251,1.8555,0.35332,-283.71,-10.395,283.3,306.94,106.61
0.3136,-2.5439,1.4795,1.0158,-242.76,-69.798,307.16,306.96,106.83
0.3143,-2.6465,1.1475,1.4574,-186.01,-126.23,309.15,306.98,107.04
0.315,-2.5049,0.79102,1.693,-119.9,-192.56,303.18,307.01,107.26
0.3157,-2.168,0.22461,1.9334,-47.367,-253.95,292.75,307.02,107.47
0.3164,-1.7139,-0.50293,2.2132,22.697,-296.02,271.37,307.04,107.69
0.3171,-1.3281,-1.1621,2.488,79.439,-312.36,228.13,307.05,107.9
0.3178,-0.98633,-1.5625,2.537,135.69,-311.37,166.01,307.06,108.12
0.3185,-0.58105,-1.7578,2.3407,202.3,-305.43,96.422,307.06,108.33
0.3192,0.058594,-2.0068,1.9727,262,-291.07,26.839,307.06,108.55
0.3199,0.77148,-2.3096,1.5654,298.51,-267.81,-39.265,307.06,108.76
0.3206,1.377,-2.583,1.2464,308.38,-222.26,-96.422,307.06,108.98
0.3213,1.7041,-2.6172,0.94709,306.9,-156.92,-155.57,307.06,109.19
0.322,1.9043,-2.3926,0.52998,302.46,-84.648,-220.68,307.05,109.41
0.3227,2.1826,-2.0117,-0.11777,285.19,-14.851,-276.84,307.04,109.62
0.3234,2.4658,-1.6211,-0.78025,252.13,49.007,-307.16,307.04,109.84
0.3241,2.6514,-1.3184,-1.2808,200.32,106.92,-311.14,307.04,110.05
0.3248,2.583,-0.98145,-1.5654,135.19,168.31,-309.15,307.04,110.27
0.3255,2.3096,-0.50293,-1.7862,63.156,232.16,-302.69,307.04,110.48
0.3262,1.8848,0.19531,-2.0659,-6.9077,283.15,-282.81,307.04,110.7
0.3269,1.4941,0.87891,-2.3555,-67.104,307.41,-246.03,307.06,110.91
0.3276,1.167,1.3672,-2.5125,-123.35,307.9,-189.37,307.07,111.13
0.3283,0.78613,1.6211,-2.3849,-187.5,303.45,-121.77,307.07,111.34
0.329,0.23438,1.8457,-2.0856,-249.66,293.55,-50.199,307.08,111.56
0.3297,-0.49805,2.1631,-1.6881,-295.06,272.26,16.899,307.08,111.77
0.3304,-1.1523,2.4609,-1.3348,-312.82,233.65,75.547,307.07,111.99
0.3311,-1.5723,2.5977,-1.0501,-311.83,173.26,133.7,307.06,112.2
0.3318,-1.792,2.4463,-0.6821,-308.87,101.97,198.81,307.05,112.42
0.3325,-2.0508,2.1045,-0.093237,-297.03,30.196,258.95,307.02,112.63
0.3332,-2.3584,1.6895,0.6134,-268.41,-35.641,297.72,307.01,112.85
0.3339,-2.5732,1.3672,1.163,-221.54,-94.054,308.15,307.01,113.06
0.3346,-2.5879,1.0645,1.4918,-159.86,-153.95,306.66,306.99,113.28
0.3353,-2.3535,0.625,1.7028,-87.827,-218.3,301.69,306.98,113.49
0.336,-1.9727,-0.0097656,1.9678,-16.776,-274.74,286.28,306.97,113.71
0.3367,-1.5527,-0.72754,2.277,45.887,-307.9,254.97,306.96,113.92
0.3374,-1.2207,-1.2646,2.4732,102.14,-313.35,204.28,306.96,114.14
0.3381,-0.86914,-1.5674,2.434,164.3,-308.4,138.17,306.95,114.35
0.3388,-0.39062,-1.7773,2.1788,228.94,-301.47,66.104,306.94,114.57
0.3395,0.29785,-2.085,1.8108,280.26,-283.65,-2.9821,306.91,114.78
0.3402,1.0254,-2.4219,1.428,306.9,-250.48,-63.122,306.9,115
0.3409,1.5039,-2.6172,1.1483,308.87,-196.03,-120.28,306.89,115.21
0.3416,1.7822,-2.5586,0.8146,304.93,-126.72,-183.9,306.88,115.43
0.3423,2.0215,-2.2754,0.29443,297.03,-54.947,-246.52,306.86,115.64
0.343,2.3438,-1.8701,-0.41711,274.33,13.861,-292.75,306.85,115.85
0.3437,2.6025,-1.4844,-1.0551,231.9,72.768,-311.63,306.84,116.07
0.3444,2.6807,-1.1816,-1.4427,174.67,131.68,-310.14,306.83,116.28
0.3451,2.5146,-0.78613,-1.6979,106.08,196.03,-306.66,306.83,116.5
0.3458,2.168,-0.20508,-1.9334,31.578,254.94,-296.22,306.83,116.71
0.3465,1.7188,0.54688,-2.2475,-34.045,297.01,-270.38,306.83,116.93
0.3472,1.3086,1.1768,-2.4634,-89.307,310.38,-223.16,306.83,117.14
0.3479,0.9668,1.5186,-2.4683,-149.5,305.92,-161.53,306.83,117.36
0.3486,0.51758,1.7285,-2.2426,-216.11,299.49,-93.44,306.84,117.57
0.3493,-0.092773,1.9727,-1.8893,-270.88,286.62,-20.378,306.85,117.79
0.35,-0.83496,2.3096,-1.4918,-304.43,259.89,43.738,306.85,118
0.3507,-1.3867,2.5293,-1.163,-314.3,208.9,97.913,306.85,118.22
0.3514,-1.6846,2.5391,-0.8833,-311.34,143.06,159.54,306.86,118.43
0.3521,-1.9092,2.2998,-0.41221,-303.45,73.758,227.14,306.88,118.65
0.3528,-2.1973,1.9287,0.22573,-286.18,2.4751,278.83,306.9,118.86
0.3535,-2.5,1.5186,0.92747,-252.62,-61.877,303.68,306.92,119.08
0.3542,-2.6123,1.1914,1.3789,-196.38,-118.8,308.15,306.93,119.29
0.3549,-2.5391,0.85938,1.6537,-128.29,-179.69,306.17,306.94,119.51
0.3556,-2.2266,0.31738,1.8942,-58.222,-245.03,296.22,306.97,119.72
0.3563,-1.8018,-0.38574,2.1837,10.362,-293.05,274.36,306.98,119.94
0.357,-1.3721,-1.0938,2.4683,70.557,-311.37,237.08,306.99,120.15
0.3577,-1.0254,-1.5234,2.5321,128.29,-310.38,177.93,307,120.37
0.3584,-0.625,-1.748,2.3751,190.95,-306.91,106.86,306.99,120.58
0.3591,-0.024414,-1.9775,2.0218,252.62,-295.53,35.786,306.99,120.8
0.3598,0.70312,-2.29,1.6243,295.55,-271.77,-28.827,306.99,121.01
0.3605,1.3477,-2.5732,1.2612,308.38,-230.18,-86.482,307,121.23
0.3612,1.6797,-2.6172,0.97163,306.41,-168.31,-146.62,307,121.44
0.3619,1.8945,-2.4268,0.57415,303.45,-96.529,-211.23,307.01,121.66
0.3626,2.1484,-2.0654,-0.029443,289.14,-25.246,-269.39,307.02,121.87
0.3633,2.4463,-1.665,-0.71646,259.04,39.602,-305.17,307.03,122.09
0.364,2.6318,-1.3281,-1.2513,210.19,98.014,-312.13,307.05,122.3
0.3647,2.583,-1.0156,-1.5311,147.04,158.41,-309.64,307.06,122.52
0.3654,2.3535,-0.56641,-1.7617,73.518,222.26,-304.67,307.08,122.73
0.3661,1.9629,0.078125,-2.0169,2.9604,276.22,-286.78,307.09,122.95
0.3668,1.5527,0.7959,-2.3309,-57.235,306.91,-252.98,307.09,123.16
0.3675,1.1768,1.3281,-2.488,-114.96,308.4,-199.31,307.1,123.38
0.3682,0.83496,1.582,-2.3996,-177.63,302.95,-133.7,307.11,123.59
0.3689,0.30762,1.8066,-2.1199,-240.29,296.52,-60.637,307.12,123.81
0.3696,-0.37109,2.0947,-1.7421,-288.64,277.71,7.9523,307.12,124.02
0.3703,-1.0791,2.4414,-1.3838,-312.82,239.59,65.607,307.12,124.23
0.371,-1.5332,2.583,-1.0796,-313.31,182.66,123.76,307.12,124.45
0.3717,-1.7627,2.4756,-0.74099,-307.39,115.34,189.37,307.12,124.66
0.3724,-2.0117,2.1631,-0.18157,-299.01,42.077,251.49,307.12,124.88
0.3731,-2.2998,1.7529,0.49563,-275.32,-27.226,292.25,307.12,125.09
0.3738,-2.5537,1.3867,1.1188,-230.42,-85.638,307.16,307.12,125.31
0.3745,-2.5684,1.0693,1.4673,-168.75,-142.57,308.15,307.12,125.52
0.3752,-2.3975,0.68848,1.6881,-99.668,-208.9,302.69,307.12,125.74
0.3759,-2.041,0.097656,1.9285,-28.618,-268.3,288.77,307.12,125.95
0.3766,-1.6211,-0.60547,2.2132,37.499,-304.93,261.43,307.12,126.17
0.3773,-1.25,-1.2109,2.4536,94.241,-312.85,214.22,307.11,126.38
0.378,-0.9082,-1.5332,2.434,154.44,-308.89,148.61,307.11,126.6
0.3787,-0.47363,-1.7432,2.223,219.07,-303.94,76.541,307.11,126.81
0.3794,0.17578,-2.0166,1.8647,273.35,-287.61,7.4553,307.1,127.03
0.3801,0.87402,-2.334,1.4918,304.93,-256.92,-53.678,307.1,127.24
0.3808,1.4453,-2.5781,1.1777,309.37,-205.43,-110.34,307.09,127.46
0.3815,1.7236,-2.5488,0.85876,304.93,-138.61,-173.96,307.09,127.67
0.3822,1.9727,-2.3047,0.36804,298.51,-66.333,-238.07,307.07,127.89
0.3829,2.2656,-1.9092,-0.29934,279.27,4.9502,-286.28,307.05,128.1
0.3836,2.5439,-1.543,-0.93728,240.78,64.848,-310.14,307.03,128.32
0.3843,2.6611,-1.2207,-1.3887,183.55,121.28,-312.13,307.02,128.53
0.385,2.5293,-0.84473,-1.6488,116.44,185.63,-308.15,307.01,128.75
0.3857,2.2119,-0.28809,-1.8991,44.407,248.99,-297.22,307.01,128.96
0.3864,1.7725,0.41992,-2.1788,-24.67,293.05,-275.35,307.01,129.18
0.3871,1.3721,1.0645,-2.4193,-82.893,308.4,-233.6,307.01,129.39
0.3878,1.0156,1.4746,-2.4683,-138.65,306.42,-171.97,307.01,129.61
0.3885,0.60547,1.6895,-2.2868,-204.27,302.46,-102.39,307.01,129.82
0.3892,0.0048828,1.9434,-1.9629,-264.47,289.09,-32.306,306.99,130.04
0.3899,-0.70312,2.2412,-1.5556,-302.95,263.85,33.3,306.99,130.25
0.3906,-1.2988,2.4902,-1.217,-313.31,219.29,90.955,307,130.47
0.3913,-1.6455,2.5293,-0.91274,-310.35,155.44,150.1,307,130.68
0.392,-1.8604,2.334,-0.50054,-306.9,83.163,216.2,307,130.9
0.3927,-2.1631,1.9824,0.1374,-290.62,11.88,271.37,307.01,131.11
0.3934,-2.4414,1.5723,0.8146,-258.05,-51.482,302.69,307.01,131.33
0.3941,-2.5977,1.2402,1.3151,-206.24,-109.4,308.15,307.03,131.54
0.3948,-2.5293,0.89355,1.6096,-141.11,-169.79,306.17,307.05,131.76
0.3955,-2.2607,0.40527,1.8402,-69.077,-234.64,298.71,307.06,131.97
0.3962,-1.8604,-0.29297,2.1494,0,-286.62,278.83,307.05,132.19
0.3969,-1.4453,-0.98633,2.4291,61.183,-310.87,243.54,307.04,132.4
0.3976,-1.084,-1.4648,2.537,118.91,-311.37,187.87,307.04,132.62
0.3983,-0.67383,-1.7236,2.3947,181.57,-307.9,118.79,307.04,132.83
0.399,-0.13184,-1.9531,2.1052,243.25,-298.99,45.726,307.03,133.05
0.3997,0.60547,-2.2803,1.7028,290.62,-276.22,-19.881,307.03,133.26
0.4004,1.2646,-2.5391,1.3151,309.86,-237.11,-77.038,307.03,133.48
0.4011,1.6602,-2.627,1.006,306.41,-179.2,-137.67,307.03,133.69
0.4018,1.8848,-2.4609,0.62322,303.45,-108.41,-202.29,307.03,133.91
0.4025,2.1484,-2.1582,0.058887,293.58,-34.156,-260.44,307.04,134.12
0.4032,2.4561,-1.7432,-0.64775,265.95,30.691,-300.2,307.05,134.34
0.4039,2.6221,-1.3672,-1.1974,216.61,87.123,-313.62,307.05,134.55
0.4046,2.6172,-1.0596,-1.5114,157.4,148.01,-310.64,307.06,134.77
0.4053,2.3877,-0.625,-1.7421,87.827,214.84,-304.18,307.07,134.98
0.406,2.041,-0.0048828,-2.012,13.322,269.29,-290.76,307.09,135.2
0.4067,1.6016,0.74219,-2.3211,-51.314,301.96,-260.94,307.1,135.41
0.4074,1.2256,1.2646,-2.4732,-104.11,309.88,-207.75,307.11,135.63
0.4081,0.86426,1.5527,-2.4045,-165.79,305.92,-143.14,307.13,135.84
0.4088,0.37109,1.7725,-2.1494,-232.89,297.01,-73.559,307.15,136.06
0.4095,-0.29297,2.0752,-1.801,-283.71,279.69,-3.4792,307.16,136.27
0.4102,-1.0156,2.4023,-1.4133,-308.87,248.99,59.146,307.18,136.49
0.4109,-1.4648,2.5488,-1.109,-312.82,193.06,115.31,307.21,136.7
0.4116,-1.7334,2.4902,-0.78516,-310.35,124.25,177.44,307.23,136.92
0.4123,-1.9727,2.207,-0.26499,-300.98,53.462,242.55,307.25,137.13
0.413,-2.2852,1.8262,0.41221,-278.78,-16.336,288.77,307.25,137.35
0.4137,-2.5293,1.4404,1.0452,-238.81,-76.728,307.16,307.25,137.56
0.4144,-2.583,1.1377,1.4084,-179.6,-134.65,307.16,307.25,137.78
0.4151,-2.4316,0.76172,1.6537,-110.52,-198.01,304.18,307.24,137.99
0.4158,-2.0947,0.18555,1.8942,-38.979,-259.39,291.75,307.23,138.21
0.4165,-1.6895,-0.51758,2.1984,27.631,-300.97,266.9,307.23,138.42
0.4172,-1.2988,-1.1328,2.4193,85.36,-312.85,222.67,307.22,138.64
0.4179,-0.96191,-1.4697,2.4242,144.57,-310.38,159.54,307.22,138.85
0.4186,-0.52246,-1.6992,2.2181,208.71,-305.43,88.967,307.21,139.07
0.4193,0.083008,-1.9531,1.8942,266.93,-290.58,17.893,307.21,139.28
0.42,0.79102,-2.2949,1.536,301.97,-262.86,-45.726,307.2,139.5
0.4207,1.333,-2.5098,1.2121,308.87,-215.33,-101.89,307.21,139.71
0.4214,1.6455,-2.5244,0.91274,305.91,-149,-164.02,307.21,139.93
0.4221,1.8945,-2.3096,0.45637,301.97,-77.223,-227.64,307.22,140.14
0.4228,2.1973,-1.9629,-0.17666,283.22,-6.9303,-280.82,307.22,140.36
0.4235,2.5,-1.5918,-0.84895,247.2,54.947,-309.15,307.22,140.57
0.4242,2.6123,-1.2695,-1.2906,193.91,112.86,-311.63,307.22,140.79
0.4249,2.5488,-0.93262,-1.5801,128.29,176.23,-309.15,307.21,141
0.4256,2.2559,-0.39062,-1.8402,54.768,239.09,-300.7,307.2,141.22
0.4263,1.8555,0.28809,-2.1346,-15.789,287.11,-279.82,307.19,141.43
0.427,1.4453,0.97656,-2.3996,-72.531,308.4,-240.56,307.18,141.65
0.4277,1.0645,1.4062,-2.4487,-129.77,307.9,-182.41,307.17,141.86
0.4284,0.67383,1.6406,-2.3015,-195.39,301.96,-113.82,307.16,142.08
0.4291,0.087891,1.8896,-1.9825,-256.08,291.57,-42.744,307.16,142.29
0.4298,-0.60059,2.1973,-1.6194,-298.02,269.29,24.354,307.16,142.51
0.4305,-1.2354,2.4756,-1.2612,-313.31,228.2,81.512,307.16,142.72
0.4312,-1.5771,2.5146,-0.96182,-311.83,165.34,140.16,307.16,142.94
0.4319,-1.8066,2.3486,-0.56924,-307.89,94.054,205.77,307.17,143.15
0.4326,-2.0898,2.0166,0.039258,-294.07,23.266,264.42,307.17,143.37
0.4333,-2.4023,1.6357,0.71646,-263.97,-42.077,299.7,307.18,143.58
0.434,-2.5977,1.2891,1.2661,-215.62,-99.994,307.66,307.19,143.8
0.4347,-2.5391,0.96191,1.5507,-152.96,-160.88,306.17,307.2,144.01
0.4354,-2.3242,0.5127,1.7911,-80.426,-225.23,300.7,307.21,144.23
0.4361,-1.9482,-0.14648,2.0807,-8.3879,-279.19,283.8,307.23,144.44
0.4368,-1.5332,-0.87402,2.3996,51.808,-309.88,250,307.23,144.66
0.4375,-1.1279,-1.4355,2.5518,108.55,-313.35,196.32,307.23,144.87
0.4382,-0.77148,-1.6846,2.4438,172.2,-306.91,131.21,307.24,145.09
0.4389,-0.23926,-1.9189,2.1739,235.36,-299.98,58.649,307.25,145.3
0.4396,0.47363,-2.2119,1.7666,283.22,-282.16,-11.431,307.24,145.52
0.4403,1.1865,-2.5293,1.3789,307.39,-245.53,-69.086,307.24,145.73
0.441,1.6504,-2.6611,1.0501,309.37,-187.12,-125.75,307.24,145.95
0.4417,1.8652,-2.5244,0.70664,303.94,-118.8,-191.85,307.24,146.16
0.4424,2.1191,-2.207,0.1374,293.58,-48.017,-254.47,307.25,146.38
0.4431,2.4023,-1.792,-0.54961,271.37,21.781,-295.23,307.25,146.59
0.4438,2.6514,-1.4355,-1.1581,227.46,81.183,-310.64,307.25,146.81
0.4445,2.6514,-1.0938,-1.5065,166.28,137.62,-311.63,307.26,147.02
0.4452,2.4561,-0.70312,-1.7224,96.708,203.45,-306.66,307.27,147.24
0.4459,2.0947,-0.097656,-1.9678,26.151,262.86,-292.75,307.27,147.45
0.4466,1.665,0.61523,-2.2622,-40.459,299.98,-265.91,307.28,147.67
0.4473,1.2939,1.2158,-2.4929,-97.695,308.4,-219.19,307.29,147.88
0.448,0.9375,1.5381,-2.4536,-156.41,305.43,-153.58,307.3,148.1
0.4487,0.49805,1.7383,-2.2328,-221.54,299.49,-83.003,307.31,148.32
0.4494,-0.16602,2.0312,-1.8795,-277.3,283.65,-13.917,307.32,148.53
0.4501,-0.87402,2.3535,-1.5016,-307.89,254.94,48.708,307.33,148.75
0.4508,-1.4355,2.583,-1.1777,-312.82,203.95,105.87,307.34,148.96
0.4515,-1.6992,2.5195,-0.84895,-310.85,135.64,167.5,307.35,149.18
0.4522,-1.9336,2.2559,-0.35823,-304.43,63.362,232.11,307.34,149.39
0.4529,-2.2559,1.8799,0.32878,-282.72,-5.4452,283.8,307.35,149.61
0.4536,-2.5244,1.5137,0.96182,-246.21,-67.818,306.17,307.35,149.82
0.4543,-2.6221,1.1865,1.3887,-190.46,-125.73,307.16,307.34,150.04
0.455,-2.4512,0.80566,1.6243,-121.87,-187.61,305.17,307.33,150.25
0.4557,-2.1484,0.26855,1.8647,-48.847,-249.98,295.73,307.32,150.47
0.4564,-1.7334,-0.44434,2.169,17.269,-297.51,270.88,307.31,150.68
0.4571,-1.3574,-1.0645,2.4144,75.491,-313.84,229.13,307.31,150.9
0.4578,-1.0107,-1.4404,2.4438,135.69,-309.39,171.47,307.3,151.11
